,category,date_time,headline,link
482,entertainment," June 7, 2020  8:18:08 am",FIR against Ekta Kapoor and two others for obscene web series: Police,https://indianexpress.com/article/entertainment/television/fir-against-ekta-kapoor-web-series-6445994/
483,sports," June 6, 2020  4:35:45 pm","‘I’m not short-tempered, it’s just passion’: Kagiso Rabada",https://indianexpress.com/article/sports/cricket/kagiso-rabada-not-short-tempered-just-passion-6445872/
484,india," June 5, 2020  10:38:26 am",Military Digest: Operation Reverse Osmosis – The Sting,https://indianexpress.com/article/india/military-digest-operation-reverse-osmosis-the-sting-6443573/
485,lifestyle," June 4, 2020  12:30:59 pm","Ever made a dish with cactus? Try this simple, healthy sabzi recipe",https://indianexpress.com/article/lifestyle/food-wine/simple-healthy-cactus-sabzi-recipe-benefits-6440780/
486,lifestyle," May 29, 2020  6:19:41 pm",Menstrual cups: The sustainable and eco-friendly period partner,https://indianexpress.com/article/lifestyle/health/menstrual-hygiene-day-periods-and-menstrual-cup-6430193/
487,lifestyle," June 2, 2020  2:22:35 pm",Here is how alkaline water boosts immunity,https://indianexpress.com/article/lifestyle/health/how-does-alkaline-water-boost-immunity-6434570/
488,sports," June 5, 2020  9:59:46 pm",Premier League confirms post-pandemic fixtures for first three rounds,https://indianexpress.com/article/sports/football/premier-league-confirms-first-fixtures-2019-2020-season-restart-6444065/
489,technology, 4 June 2020,"Realme X50t 5G Key Specifications Tipped, Rumoured to Launch Very Soon",https://gadgets.ndtv.com/mobiles/news/realme-x50t-5g-specifications-leak-china-launch-soon-2240482
490,lifestyle," June 3, 2020  3:50:21 pm",Here’s another reason to snack on almonds every day,https://indianexpress.com/article/lifestyle/health/heres-another-reason-to-snack-on-almonds-every-day-6439367/
491,technology, 2 June 2020,"Google Pixel Phones Getting Battery Improvements, Safety Features, and More",https://gadgets.ndtv.com/mobiles/news/google-pixel-feature-drop-battery-improvements-safety-features-june-security-patch-2239543
492,technology, 7 June 2020,Russian Mobile Game Developer Makes Record Profits During Lockdowns,https://gadgets.ndtv.com/games/news/playrix-russian-mobile-game-developer-record-profits-2241837
493,india," June 8, 2020  10:24:28 am","Maharashtra: Ravaged by Nisarga, Shrivardhan reels in the dark, awaits phone connectivity",https://indianexpress.com/article/india/ravaged-by-nisarga-shrivardhan-reels-in-the-dark-awaits-phone-connectivity-6447811/
494,lifestyle," May 29, 2020  11:40:40 am",Here’s how you can make a calming facial mist at home,https://indianexpress.com/article/lifestyle/life-style/heres-how-saffron-aloe-vera-rose-calming-facial-mist-at-home-6426206/
495,lifestyle," May 26, 2020  12:30:05 pm",Enjoy non-fried nachos at home with this easy recipe,https://indianexpress.com/article/lifestyle/food-wine/enjoy-non-fried-nachos-home-easy-recipe-neha-deepak-shah-6417498/
496,sports," June 5, 2020  5:36:58 pm",‘India Test series played in right spirit’: Aaron Finch dismisses Michael Clarke’s claim,https://indianexpress.com/article/sports/cricket/india-test-series-right-spirit-aaron-finch-michael-clarke-claim-6444296/
497,india," June 7, 2020  11:27:04 am","After Bill on new map, Nepal tells India: Let Foreign Secys talk, even if meeting is virtual",https://indianexpress.com/article/india/india-nepal-map-virtual-meetings-6446416/
498,sports," June 4, 2020  10:08:56 am",Play around the pitch to maintain balance between bat and ball: Anil Kumble,https://indianexpress.com/article/sports/cricket/play-around-the-pitch-to-maintain-balance-between-bat-and-ball-anil-kumble-6441900/
499,lifestyle," May 30, 2020  10:41:49 pm",The Back Burner: Make this delicious coconut chutney powder from Kerala,https://indianexpress.com/article/lifestyle/food-wine/the-back-burner-make-this-delicious-coconut-chutney-powder-from-kerala-chammanthi-podi-recipe-6434483/
500,india," June 8, 2020  2:28:53 pm",Coronavirus India LIVE Updates: Delhi CM Kejriwal may undergo COVID test; Mumbai BEST buses resume services,https://indianexpress.com/article/india/https-indianexpress-com-article-india-coronavirus-india-news-live-updates-covid-19-tracker-latest-news-corona-virus-cases-deaths-in-india-state-wise-lockdown-today-update-6447702/
501,india," June 8, 2020  2:43:30 pm",Kerala elephant may have accidentally consumed explosive-stuffed fruit: Environment Ministry,https://indianexpress.com/article/india/kerala-elephant-death-environment-ministry-6448553/
502,technology, 3 June 2020,"Vivo Y50, Vivo Y30 Price in India Leaked, Tipped to Launch Next Week",https://gadgets.ndtv.com/mobiles/news/vivo-y50-y30-price-in-india-rs-17990-15000-launch-india-next-week-report-2240070
503,india," June 5, 2020  10:24:00 am",Andhra Pradesh to launch online waste management platform today,https://indianexpress.com/article/india/andhra-pradesh-online-waste-management-platform-6443531/
504,technology, 5 June 2020,Sony WH-1000XM4 Wireless Noise Cancelling Headphones Listed on Walmart Website,https://gadgets.ndtv.com/audio/news/sony-wh-1000xm4-wireless-noise-cancelling-headphones-walmart-listing-2241127
505,india," June 7, 2020  2:14:56 am","Covid-19: 71 test positive in Goa, most from containment zone",https://indianexpress.com/article/india/covid-19-71-test-positive-in-goa-most-from-containment-zone-6446472/
506,sports," June 5, 2020  11:20:44 am",New Amazon Prime series brings FIFA scandal to television,https://indianexpress.com/article/sports/football/new-amazon-prime-series-brings-fifa-scandal-to-television-6443629/
507,india," June 8, 2020  2:22:52 pm",Gairsain is Uttarakhand’s summer capital,https://indianexpress.com/article/india/gairsain-declared-as-uttarakhands-summer-capital-6448581/
508,lifestyle," June 2, 2020  10:30:42 pm","Higher intake of whole grains may lower diabetes risk, suggests study",https://indianexpress.com/article/lifestyle/health/whole-grains-lower-type-2-diabetes-risk-study-6438967/
509,india," June 5, 2020  4:11:39 pm",One arrested for alleged role in pregnant elephant’s death in Kerala,https://indianexpress.com/article/india/kerala-pregnant-elephant-death-arrest-6443683/
510,india," June 7, 2020  8:09:47 pm",India-China to resolve border tensions as per bilateral agreements: MEA on LAC standoff,https://indianexpress.com/article/india/india-china-line-of-actual-control-standoff-ladakh-6446801/
511,entertainment," June 6, 2020  7:06:19 pm",Five most-watched movies after the coronavirus outbreak,https://indianexpress.com/article/entertainment/hollywood/top-five-most-watched-movies-after-coronavirus-outbreak-6446018/
512,sports," June 7, 2020  12:09:51 pm",It will help India if Hardik Pandya is available for Tests against Australia: Ian Chappell,https://indianexpress.com/article/sports/cricket/hardik-pandya-test-team-availability-back-injury-ian-chappell-6446940/
513,sports," June 7, 2020  9:40:08 pm",Afghanistan cricketers resume training in Kabul despite virus fears,https://indianexpress.com/article/sports/cricket/afghanistan-cricket-team-training-covid-19-fears-6447502/
514,entertainment," June 4, 2020  9:52:29 pm","Why we keep mixing up Basu Chatterjee and Hrishikesh Mukherjee films, and the subtle distinctions between them",https://indianexpress.com/article/entertainment/bollywood/why-we-keep-mixing-up-basu-chatterjee-and-hrishikesh-mukherjee-films-6442987/
515,lifestyle," May 29, 2020  9:40:09 pm",Five foods that can help alleviate PMS symptoms and period cramps,https://indianexpress.com/article/lifestyle/food-wine/five-foods-that-can-help-alleviate-pms-symptoms-and-period-cramps-6433128/
516,sports," June 7, 2020  10:31:55 am",NASCAR: AJ Allmendinger wins at Atlanta for first victory of season,https://indianexpress.com/article/sports/motor-sport/nascar-aj-allmendinger-wins-at-atlanta-for-first-victory-of-season-6446810/
517,entertainment," June 6, 2020  4:38:51 pm",It was liberating to work on a film like Choked: Saiyami Kher,https://indianexpress.com/article/entertainment/web-series/it-was-liberating-to-work-on-a-film-like-choked-saiyami-kher-6445855/
518,sports," June 4, 2020  8:07:08 am","Sanjeev Chawla’s disclosure figment of imagination, says Advocate",https://indianexpress.com/article/sports/cricket/sanjeev-chawla-disclosure-figment-of-imagination-advocate-6439593/
519,entertainment," June 5, 2020  6:41:49 pm",Influencer Jake Paul faces charges after Arizona mall riot,https://indianexpress.com/article/entertainment/entertainment-others/influencer-jake-paul-faces-charges-after-arizona-mall-riot-6444389/
520,technology, 2 June 2020,"JioSaavn New Update Brings New UI, Advanced Search, AI-Based Recommendations",https://gadgets.ndtv.com/apps/news/jiosaavn-update-new-ui-living-search-ai-based-recommendations-shorties-2239322
521,entertainment," June 4, 2020  8:23:51 am",Spelling the Dream review: Decoding Indian magic,https://indianexpress.com/article/entertainment/web-series/spelling-the-dream-review-netflix-6439365/
522,lifestyle," June 5, 2020  9:40:18 pm",Netizens are squeezing lime juice over grapes to make candy; here’s how,https://indianexpress.com/article/lifestyle/food-wine/netizens-squeezing-lime-juice-over-grapes-tiktok-food-trend-6444160/
523,lifestyle," May 30, 2020  4:05:00 pm",Locust attack: Tips to protect kitchen gardens from the insects,https://indianexpress.com/article/lifestyle/life-style/locust-attack-tips-to-protect-kitchen-gardens-6434457/
524,entertainment," June 1, 2020  4:37:02 pm",Morgan Freeman turns 83: Five movies of the thespian you can watch online,https://indianexpress.com/article/entertainment/hollywood/morgan-freeman-turns-83-watch-five-movies-online-6437301/
525,lifestyle," June 1, 2020  11:00:23 pm",Fulfill your midnight cravings with these healthy options,https://indianexpress.com/article/lifestyle/food-wine/healthy-midnight-snacks-option-6437258/
526,lifestyle," June 2, 2020  9:40:11 pm",Sheet masks to colourful toenails: Kubbra Sait’s Instagram has great tips,https://indianexpress.com/article/lifestyle/life-style/splurging-sacred-games-kuku-sheet-masks-to-multi-colour-painted-toe-nails-heres-we-learned-photos-kubbra-sait-instagram-6438423/
527,india," June 6, 2020  6:33:55 am","Nothing but politics over cyclone, Covid: BJP and TMC trade barbs",https://indianexpress.com/article/india/nothing-but-politics-over-cyclone-covid-bjp-and-tmc-trade-barbs-6445063/
528,lifestyle," June 3, 2020  10:30:37 pm",Use leftover bread for this easy eggless apple crumble tonight,https://indianexpress.com/article/lifestyle/food-wine/easy-eggless-desserts-recipes-apple-crumble-anahita-dhondy-leftover-bread-6440808/
529,entertainment," June 1, 2020  4:20:56 pm","George Floyd death: Taylor Swift, Lady Gaga and other celebrities speak out",https://indianexpress.com/article/entertainment/hollywood/george-floyd-death-taylor-swift-lady-gaga-6437401/
530,technology, 8 June 2020,Microsoft's Your Phone App on Windows 10 Gets Controls for Music Playing on Android Phones,https://gadgets.ndtv.com/apps/news/microsoft-your-phone-app-windows-10-gets-audio-controls-music-playing-android-phones-2242604
531,lifestyle," June 3, 2020  10:00:47 am",Don’t throw away stale bread; here’s a trick to make it fresh,https://indianexpress.com/article/lifestyle/food-wine/trick-to-make-stale-bread-fresh-again-6434539/
532,lifestyle," May 27, 2020  12:30:14 pm",Stressed in lockdown? Here’s how you can find the balance,https://indianexpress.com/article/lifestyle/health/stressed-in-lockdown-heres-how-you-can-find-the-balance-6428575/
533,sports," June 4, 2020  5:32:14 pm",Headingley Marvel to Fastest 250: A look at Ben Stokes’ five career-defining knocks,https://indianexpress.com/article/sports/cricket/ben-stokes-birthday-headingley-135-fastest-250-fastest-lords-perth-120-world-cup-2019-final-6442252/
534,technology, 1 June 2020,"Samsung Galaxy M11, Galaxy M01 Price in India Tipped Ahead of June 2 Launch",https://gadgets.ndtv.com/mobiles/news/samsung-m11-m01-price-in-india-rs-8999-10999-12999-tipped-launch-date-june-2-flipkart-2238720
535,sports," June 7, 2020  5:51:00 pm",Using saliva won’t pose any risk once you’re in a bubble: Shaun Pollock,https://indianexpress.com/article/sports/cricket/using-saliva-wont-pose-any-risk-once-youre-in-a-bubble-shaun-pollock-6447249/
536,india," June 8, 2020  12:53:35 am","Gujarat: One injured in lightning strike, Saurashtra gets rain for 5th day",https://indianexpress.com/article/india/gujarat-one-injured-in-lightning-strike-saurashtra-gets-rain-for-5th-day-6447682/
537,lifestyle," June 2, 2020  9:12:42 am","We need naysayers in our lives, says Adele; watch",https://indianexpress.com/article/lifestyle/life-positive/naysayers-adele-inspiring-quotes-good-morning-6437068/
538,entertainment," June 3, 2020  2:36:47 pm","Just Mercy, drama of racial injustice, to be free in June",https://indianexpress.com/article/entertainment/hollywood/just-mercy-courtroom-drama-racial-injustice-george-floyd-death-6440237/
539,india," June 5, 2020  12:25:45 pm",UP: Nine of family killed in SUV-truck collision in Pratapgarh,https://indianexpress.com/article/india/up-pratapgarh-accident-family-killed-6443711/
540,entertainment," June 4, 2020  8:33:14 am",Meera Chopra to take legal action after receiving rape threats on Twitter,https://indianexpress.com/article/entertainment/bollywood/meera-chopra-receives-rape-threats-on-twitter-6439731/
541,technology, 4 June 2020,Barça TV+: FC Barcelona Launches Its Own Streaming Service,https://gadgets.ndtv.com/entertainment/news/barcelona-fc-barca-tv-plus-pricing-app-originals-football-streaming-service-2240438
542,lifestyle," May 27, 2020  12:13:46 pm",Sachin Tendulkar made this mango kulfi for family; try out his simple recipe,https://indianexpress.com/article/lifestyle/food-wine/sachin-tendulkar-mango-kulfi-recipe-6427985/
543,lifestyle," May 26, 2020  11:20:32 pm",Foods that one must eat and avoid to prevent colon infection,https://indianexpress.com/article/lifestyle/health/foods-that-one-must-eat-and-avoid-for-colon-infection-6428382/
544,lifestyle," May 31, 2020  8:30:49 pm","Shruti Haasan made ‘chai baked pears’; here’s how you can make it, too",https://indianexpress.com/article/lifestyle/food-wine/shruti-haasan-made-chai-baked-pears-heres-how-you-can-make-it-too-6436003/
545,lifestyle," May 28, 2020  10:30:56 pm",Has lockdown been fair to both working moms and dads? Here’s what a study reveals,https://indianexpress.com/article/lifestyle/life-style/has-lockdown-been-fair-to-both-working-moms-and-dads-heres-what-a-study-reveals-6431647/
546,india," June 8, 2020  12:55:51 am","Gujarat: Two years after ‘kidnap’, woman returns with baby",https://indianexpress.com/article/india/gujarat-two-years-after-kidnap-woman-returns-with-baby-6447687/
547,lifestyle," May 28, 2020  8:00:04 am",I turned my disability into ability: Paralympic champion Heinrich Popow,https://indianexpress.com/article/lifestyle/life-positive/i-turned-my-disability-into-ability-paralympic-champion-heinrich-popow-6429946/
548,lifestyle," June 1, 2020  1:50:32 pm",Try this homemade pizza sauce to spice up your meal,https://indianexpress.com/article/lifestyle/food-wine/homemade-pizza-sauce-recipe-6433227/
549,sports," June 5, 2020  12:23:32 pm","Gareth Bale could finish career at Real Madrid, says agent",https://indianexpress.com/article/sports/football/gareth-bale-could-finish-career-at-real-madrid-says-agent-6443734/
550,sports," June 3, 2020  8:16:25 am",‘I have been regularly confronted with racism since childhood’: Jo-Wilfried Tsonga,https://indianexpress.com/article/sports/tennis/jo-wilfried-tsonga-racism-regular-childhood-6439028/
551,entertainment," June 4, 2020  8:32:44 am",Prithviraj tests negative for coronavirus,https://indianexpress.com/article/entertainment/malayalam/prithviraj-tests-negative-for-coronavirus-6440149/
552,technology, 5 June 2020,"Redmi 9 Price, Colour Options, Design Tipped Ahead of Launch",https://gadgets.ndtv.com/mobiles/news/redmi-9-price-usd-139-149-retail-box-colour-options-leak-launch-very-soon-2241442
553,india," June 6, 2020  7:38:05 am",Colombo to Dhaka: Beijing dials up its Covid diplomacy,https://indianexpress.com/article/india/colombo-to-dhaka-beijing-dials-up-its-covid-diplomacy-6444846/
554,sports," June 4, 2020  5:25:32 pm",Teammates have helped me succeed: Harmanpreet Singh after Arjuna award nomination,https://indianexpress.com/article/sports/hockey/teammates-have-helped-me-succeed-harmanpreet-singh-after-arjuna-award-nomination-6442644/
555,entertainment," June 2, 2020  5:05:45 pm",Mohena Kumari Singh and family test positive for coronavirus,https://indianexpress.com/article/entertainment/television/mohena-kumari-singh-family-coronavirus-positive-6437599/
556,sports," June 4, 2020  8:06:18 am",Koffee with Karan made me wiser but my family was abused: Hardik Pandya,https://indianexpress.com/article/sports/cricket/koffee-with-karan-episode-made-me-wiser-admits-hardik-pandya-6440503/
557,india," June 7, 2020  11:44:09 pm",Gujarat: Govt panel of experts has no answer for high mortality rate,https://indianexpress.com/article/india/gujarat-govt-panel-of-experts-has-no-answer-for-high-mortality-rate-6447615/
558,technology, 8 June 2020,Coronavirus: Researchers Eye Tech Wearables as Early Warning System,https://gadgets.ndtv.com/wearables/news/coronavirus-researchers-eye-tech-wearables-as-early-warning-system-2242468
559,india," June 7, 2020  2:01:30 am","Gujarat to heed Centre SOPs, places of worship to open ‘only for viewing’",https://indianexpress.com/article/india/gujarat-to-heed-centre-sops-places-of-worship-to-open-only-for-viewing-6446465/
560,entertainment," June 4, 2020  8:31:28 am",Hindustani Bhau on complaint against Ekta Kapoor: Want her to apologise to the Indian Army,https://indianexpress.com/article/entertainment/television/hindustani-bhau-on-complaint-against-ekta-kapoor-people-are-calling-me-to-sit-and-talk-6440389/
561,lifestyle," June 6, 2020  9:33:10 pm",Make your weekend come alive with this easy Pav Bhaji recipe,https://indianexpress.com/article/lifestyle/food-wine/weekend-easy-pav-bhaji-recipe-harpalsinghsokhi-6445636/
562,lifestyle," June 7, 2020  11:19:24 am",World Heart Rhythm Week 2020: All you need to know about cardiac arrhythmia management,https://indianexpress.com/article/lifestyle/health/world-heart-rhythm-week-cardiac-arrythmia-management-6446217/
563,lifestyle," June 5, 2020  6:20:01 pm",Grab a yummy dose of protein post-workout with chickpea kebabs; here’s the recipe,https://indianexpress.com/article/lifestyle/food-wine/give-yourself-a-yummy-dosage-of-protein-after-a-heavy-workout-with-chickpea-kebabs-heres-the-recipe-6442581/
564,technology, 1 June 2020,Mumbai Ambulance Startup Joins Coronavirus Battle,https://gadgets.ndtv.com/others/news/helpnow-mumbai-ambulance-startup-coronavirus-2238827
565,lifestyle," June 8, 2020  3:02:02 pm",Have you tried these yoghurt-based summer drinks?,https://indianexpress.com/article/lifestyle/food-wine/3-yogurt-yoghurt-based-summer-drinks-ranveer-brar-sanjeev-kapoor-easy-recipes-lassi-chaas-6421006/
566,lifestyle," May 30, 2020  10:06:12 am",This homemade garam masala mix is perfect for summer,https://indianexpress.com/article/lifestyle/food-wine/chef-ranveer-brar-facebook-live-summer-friendly-garam-masala-benefits-easy-recipe-6382712/
567,technology, 3 June 2020,Zoom Booms as Pandemic Drives Millions to Its Video Service,https://gadgets.ndtv.com/apps/news/zoom-booms-as-pandemic-drives-millions-to-its-video-service-2239846
568,entertainment," May 31, 2020  1:03:03 pm",Netflix on George Floyd’s death: To be silent is to be complicit,https://indianexpress.com/article/entertainment/web-series/netflix-on-george-floyd-death-to-be-silent-is-to-be-complicit-6435370/
569,entertainment," June 6, 2020  8:31:23 am",Aarya trailer: Sushmita Sen looks fierce in Disney Plus Hotstar series,https://indianexpress.com/article/entertainment/web-series/aarya-trailer-sushmita-sen-6443733/
570,sports," June 5, 2020  10:45:02 am",Benfica held 0-0 to sit tied for Portuguese league lead,https://indianexpress.com/article/sports/football/benfica-held-0-0-to-sit-tied-for-portuguese-league-lead-6443560/
571,entertainment," June 6, 2020  10:54:55 am",California says film and TV production can resume as early as June 12,https://indianexpress.com/article/entertainment/hollywood/california-says-film-and-tv-production-can-resume-as-early-as-june-12-6445356/
572,india," June 8, 2020  3:22:05 pm","Unlike Congress, Modi govt not looting under MNREGA: BJP to Sonia Gandhi",https://indianexpress.com/article/india/sonia-gandhi-mnrega-narendra-modi-bjp-shahnawaz-hussain-6448592/
573,india," June 7, 2020  9:19:31 pm",Amit Shah at Bihar rally: NDA to form govt with 2/3rd majority under leadership of Nitish Kumar,https://indianexpress.com/article/india/amit-shah-bihar-elections-virtual-rally-6447227/
574,lifestyle," June 7, 2020  4:39:49 pm",Dia Mirza’s sari collection is an underrated gem,https://indianexpress.com/article/lifestyle/fashion/dia-mirza-sari-photos-6447189/
575,lifestyle," May 29, 2020  8:50:31 pm",Want to ace stripes? Deepika Padukone shows you how,https://indianexpress.com/article/lifestyle/fashion/want-to-ace-stripes-deepika-padukone-shows-you-how-to-do-it-right-6432957/
576,india," June 8, 2020  2:44:16 pm","SC seeks reply of Centre, J-K on plea of Congress leader Soz’s wife against his house detention",https://indianexpress.com/article/india/saifuddin-soz-house-arrest-detention-supreme-court-jammu-and-kashmir-admin-centre-6448629/
577,technology, 3 June 2020,Google Removes Viral Indian App That Deleted Chinese Ones: 10 Points,https://gadgets.ndtv.com/apps/news/remove-china-apps-google-play-store-removal-top-10-things-2239894
578,technology, 3 June 2020,Why Is Facebook Blocking the Sikh Hashtag From Some Users?,https://gadgets.ndtv.com/internet/news/facebook-blocking-sikh-hashtag-instagram-2240305
579,india," June 5, 2020  5:57:49 am",UP: Inspector suspended over convoy of vehicles farewell,https://indianexpress.com/article/india/up-inspector-suspended-over-convoy-of-vehicles-farewell-6443379/
580,entertainment," June 8, 2020  2:53:15 pm",Sonu Sood news on June 8: Anurag Kashyap heaps praise on Bollywood actor,https://indianexpress.com/article/entertainment/bollywood/sonu-sood-news-on-june-8-6448068/
581,technology, 2 June 2020,"Redmi Note 9 Pro Next Sale on June 9 at 12 Noon via Amazon, Mi.com: Price in India, Specifications",https://gadgets.ndtv.com/mobiles/news/redmi-note-9-pro-price-rs-13999-india-sale-today-offers-specifications-2238879
582,sports," June 8, 2020  2:29:25 pm",Ghanian footballer’s 73 days outside Mumbai airport: ‘Thought I would die’,https://indianexpress.com/article/sports/football/randy-juan-muller-ghana-football-lockdown-mumbai-6447712/
583,lifestyle," June 3, 2020  1:56:08 pm",Elli AvrRam applied beetroot pack on her face and body; know about its benefits,https://indianexpress.com/article/lifestyle/life-style/elli-avrram-beetroot-pack-face-body-benefits-6438863/
584,technology, 8 June 2020,"Samsung Galaxy Tab S6 Lite With S Pen Integration, Dolby Atmos 3D Sound Launched in India",https://gadgets.ndtv.com/tablets/news/samsung-galaxy-tab-s6-lite-price-in-india-rs-27999-launch-sale-date-june-17-specifications-features-2242568
585,technology, 6 June 2020,"Carry Minati Hits Back at YouTube, Amir Siddiqui, Others in Viral Rap Yalgaar",https://gadgets.ndtv.com/entertainment/news/yalgaar-carryminati-ajey-nagar-hits-out-at-youtube-tiktok-amir-siddiqui-2241861
586,lifestyle," June 6, 2020  9:18:22 am","World Environment Day 2020: Date, theme, history and significance",https://indianexpress.com/article/lifestyle/life-style/world-environment-day-2020-date-theme-history-and-significance-6441105/
587,entertainment," June 3, 2020  2:42:35 pm",Meri Aashiqui: Jubin Nautiyal’s song is a melancholic love ballad,https://indianexpress.com/article/entertainment/music/meri-aashiqui-jubin-nautiyals-song-is-a-melancholic-love-ballad-6440602/
588,india," June 6, 2020  2:48:50 pm",Gujarat: MNREGA rolls see highest spike in Dahod as migrants return,https://indianexpress.com/article/india/mnrega-rolls-see-highest-spike-in-dahod-as-migrants-return-6445720/
589,entertainment," June 8, 2020  2:55:59 pm",Anushka Sharma on Paatal Lok: This show proves that content is everything,https://indianexpress.com/article/entertainment/web-series/anushka-sharma-on-paatal-lok-amazon-prime-bollywood-actor-6448639/
590,technology, 2 June 2020,Sony PlayStation 5 Event Delayed Amid US Unrest,https://gadgets.ndtv.com/games/news/sony-ps5-event-june-4-delayed-george-floyd-protests-us-unrest-2239129
591,sports," June 8, 2020  11:23:33 am","Darwin T20 Cricket League 2020: Full Schedule, Fixtures, Time Table, Venues, Timings, Live Streaming details",https://indianexpress.com/article/sports/cricket/darwin-t20-cricket-league-2020-full-schedule-fixtures-time-table-venues-timings-live-streaming-details-6445709/
592,lifestyle," May 27, 2020  3:29:46 pm",Wondering what to make for breakfast? Try this simple boiled egg sandwich,https://indianexpress.com/article/lifestyle/food-wine/breakfast-boiled-egg-sandwich-simple-ingredients-anahita-dhondy-recipes-6421034/
593,india," June 8, 2020  11:03:16 am","Uttarkhand unlock 1.0: Hotel bookings for minimum 7 days, guests cannot visit tourist spots",https://indianexpress.com/article/india/tourists-to-book-hotel-for-minimum-7-days-will-stay-in-hotel-only-6448107/
594,entertainment," June 2, 2020  8:34:00 am",Hindustani Bhau files police complaint against Ekta Kapoor,https://indianexpress.com/article/entertainment/television/hindustani-bhau-ekta-kapoor-police-complaint-xxx-6437285/
595,lifestyle," June 2, 2020  3:50:03 pm",All the times Sonam Kapoor stunned in black; see pics,https://indianexpress.com/article/lifestyle/fashion/sonam-kapoor-in-black-fashion-photos-6438587/
596,entertainment," June 7, 2020  8:24:25 am",Tovino Thomas blessed with baby boy,https://indianexpress.com/article/entertainment/malayalam/tovino-thomas-blessed-with-a-baby-boy-6445701/
597,lifestyle," June 8, 2020  12:30:04 pm",Dark underarms? Try this homemade pack,https://indianexpress.com/article/lifestyle/life-style/if-you-have-dark-underarms-this-minimal-home-made-pack-will-come-to-your-rescue-6442607/
598,india," June 8, 2020  1:46:53 am","IS suspect, 2 NIA personnel test Covid positive",https://indianexpress.com/article/india/is-suspect-2-nia-personnel-test-covid-positive-6447766/
599,india," June 6, 2020  1:24:20 am","Vadodara: Need for ventilators, oxygen support goes up",https://indianexpress.com/article/india/vadodara-need-for-ventilators-oxygen-support-goes-up-6444782/
600,sports," June 8, 2020  10:11:25 am","Before Colin Kaepernick, there was Craig Hodges",https://indianexpress.com/article/sports/basketball/before-colin-kaepernick-there-was-craig-hodges-6446369/
601,sports," June 3, 2020  12:40:19 pm",Former tennis star James Blake still shaken by encounter with cop in 2015,https://indianexpress.com/article/sports/tennis/former-tennis-star-james-blake-still-shaken-by-encounter-with-cop-in-2015-6440456/
602,lifestyle," June 3, 2020  3:00:24 pm",Celebs love Sabyasachi lehengas and we totally get why,https://indianexpress.com/article/lifestyle/fashion/katrina-kaif-deepika-padukone-anushka-sharma-sabyasachi-lehengas-photos-6440350/
603,india," June 8, 2020  4:41:47 am",Digvijaya Singh: Jyotiraditya Scindia won’t get same respect in BJP due to anti-RSS comments in past,https://indianexpress.com/article/india/digvijaya-singh-jyotiraditya-scindia-wont-get-same-respect-in-bjp-due-to-anti-rss-comments-in-past-6447752/
604,sports," June 8, 2020  12:07:50 pm","‘If you think I’m a racist, go f*** yourself’: Anthony Joshua hits back at critics of his protest speech",https://indianexpress.com/article/sports/sport-others/if-you-think-im-a-racist-go-f-yourself-anthony-joshua-hits-back-at-critics-of-his-protest-speech-6448325/
605,entertainment," June 8, 2020  8:19:16 am",David Oyelowo: Selma was snubbed at Oscars due to cast’s Black Lives Matter activism,https://indianexpress.com/article/entertainment/hollywood/selma-snubbed-oscars-due-black-lives-matter-activism-david-oyelowo-6446942/
606,technology, 1 June 2020,Flipkart to Re-Apply for Food Retail License,https://gadgets.ndtv.com/internet/news/flipkart-to-re-apply-for-food-retail-license-2238861
607,entertainment," June 2, 2020  5:13:51 pm",Wajid Khan’s mother tests positive for coronavirus,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-mother-tests-positive-for-coronavirus-6438501/
608,entertainment," June 3, 2020  12:50:25 pm","TV news on June 2: Mohena Kumari tests positive for coronavirus, Ramya Krishnan’s Queen to air on Zee TV",https://indianexpress.com/article/entertainment/television/tv-news-june-1-dipika-kakar-divyanka-tripathi-ncc-days-6436968/
609,entertainment," June 7, 2020  8:20:54 am",Hollywood Rewind | Stardust: Claire Danes film casts a strong spell,https://indianexpress.com/article/entertainment/hollywood/hollywood-rewind-stardust-claire-danes-neil-gaiman-6442530/
610,lifestyle," May 28, 2020  11:20:57 pm",How to eat right in order to beat the stress during lockdown,https://indianexpress.com/article/lifestyle/health/how-to-eat-right-in-order-to-beat-the-stress-during-lockdown-6431505/
611,entertainment," May 31, 2020  11:07:12 pm",Maharashtra allows film and TV shoot in non-containment zones,https://indianexpress.com/article/entertainment/bollywood/maharashtra-allows-conditional-film-shoot-in-non-containment-zones-6436223/
612,lifestyle," May 26, 2020  5:45:04 pm",The first ever ‘digital fashion week of India’ is in the works,https://indianexpress.com/article/lifestyle/fashion/first-ever-digital-fashion-week-of-india-fdci-sunil-sethi-6426985/
613,technology, 8 June 2020,"Jio Platforms to Receive Rs. 5,683.50 Crores Investment From ADIA",https://gadgets.ndtv.com/telecom/news/reliance-jio-platforms-to-receive-rs-5683-50-crores-investment-from-adia-2242430
614,sports," June 4, 2020  2:29:05 pm",Competitive cricket will return to Australia after coronavirus hiatus with T20 carnival,https://indianexpress.com/article/sports/cricket/competitive-cricket-will-return-to-australia-darwin-t20-league-6442338/
615,sports," June 5, 2020  12:33:36 pm",India to host 2022 AFC Women’s Asian Cup,https://indianexpress.com/article/sports/football/india-to-host-2022-afc-womens-asian-cup-6443753/
